Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2018-05-04 02:00:00 AM,,21234.227,21829.754,21231.27,21231.27,21833.73,1146.624,1249.0,20964.0,927.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2144.0,584.315,0.0,0.0,18.145,602.46,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4385.753,6630.027,205.006,6835,033,396.004,85.8,45.6,41.27
2018-05-04 03:00:00 AM,,21662.79,22251.526,21493.27,21493.27,22084.032,1143.228,1294.0,21327.0,927.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2290.0,572.602,0.0,0.0,18.16,590.762,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4385.753,6376.703,205.006,6581,709,400.0,87.0,46.8,44.05
2018-05-04 04:00:00 AM,,23095.937,23676.741,23061.4,23061.4,23630.714,1168.535,1314.0,22663.0,927.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2078.0,551.169,0.0,0.0,18.145,569.314,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4385.753,6042.915,205.006,6247,921,401.0,87.8,48.0,47.5
2018-05-04 05:00:00 AM,,26211.004,26796.143,26589.27,26589.27,27161.082,1295.46,1234.0,24458.0,928.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-266.0,553.668,0.0,0.0,18.144,571.812,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4385.753,6207.769,205.006,6412,775,393.0,89.0,50.0,50.42
2018-05-04 06:00:00 AM,,28669.129,29296.266,28985.27,28985.27,29544.353,1295.907,1255.0,26264.0,928.0,0.0,0.0,241.0,324.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-21.0,539.45,1.465,0.0,18.168,559.083,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4385.753,6042.175,209.058,6251,234,381.0,88.6,51.2,50.7
2018-05-04 07:00:00 AM,,28101.066,28933.952,28404.4,28404.4,29126.524,1319.922,1281.0,25730.0,928.0,0.0,0.0,325.0,169.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-23.0,527.65,176.146,0.0,18.328,722.124,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4385.753,5855.056,219.821,6074,877,381.0,88.6,49.6,50.7
2018-05-04 08:00:00 AM,,27953.159,29280.174,27953.27,27953.27,29225.326,1344.672,1280.0,25033.0,927.0,0.0,0.0,331.0,405.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-17.0,501.423,704.453,47.637,18.543,1272.056,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4385.753,5896.404,186.216,6082,62,358.0,88.2,48.0,50.7
2018-05-04 09:00:00 AM,,27690.006,29434.936,27449.4,27449.4,29064.514,1315.61,1277.0,24313.0,927.0,0.0,0.0,331.0,619.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-12.0,360.528,996.68,239.257,18.649,1615.114,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4385.753,5721.463,180.216,5901,679,350.0,88.2,47.6,50.08
2018-05-04 10:00:00 AM,,27413.656,29281.84,27220.27,27220.27,28916.304,1304.431,1277.0,24065.0,926.0,0.0,0.0,331.0,638.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-11.0,272.924,1144.018,260.457,18.635,1696.034,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4383.303,5714.605,180.216,5894,821,368.006,88.2,45.6,49.25
2018-05-04 11:00:00 AM,,27303.691,29177.659,26876.4,26876.4,28645.237,1300.388,1247.0,23872.0,926.0,0.0,0.0,331.0,520.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-14.0,293.87,1205.208,251.123,18.636,1768.837,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4349.0,5646.499,180.216,5826,715,382.0,88.2,43.7,48.44
2018-05-04 12:00:00 PM,,27108.068,28940.864,26646.4,26646.4,28446.778,1308.741,1266.0,23339.0,927.0,0.0,0.0,253.0,879.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-12.0,311.108,1226.491,245.607,17.172,1800.378,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4563.717,5402.764,214.966,5617,73,374.0,87.8,42.5,47.63
2018-05-04 01:00:00 PM,,26687.371,28441.67,26129.27,26129.27,27879.198,1308.411,1309.0,22767.0,927.0,0.0,0.0,241.0,906.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-15.0,294.58,1190.912,248.583,15.853,1749.928,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4642.0,5276.17,310.216,5586,386,368.0,87.4,41.7,46.11
2018-05-04 02:00:00 PM,,26520.417,28171.517,26225.4,26225.4,27868.604,1308.167,1304.0,23057.0,927.0,0.0,0.0,242.0,722.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-21.0,271.955,1102.393,251.456,17.4,1643.204,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4642.0,5213.42,196.633,5410,053,357.0,86.2,40.9,44.37
2018-05-04 03:00:00 PM,,26719.834,28244.686,26471.53,26471.53,27987.887,1308.837,1310.0,23426.0,927.0,0.0,0.0,242.0,593.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-21.0,320.283,929.623,253.301,13.15,1516.357,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4515.033,5207.325,223.216,5430,541,361.004,85.8,40.9,42.55
2018-05-04 04:00:00 PM,,27217.731,28501.402,27133.4,27133.4,28390.617,1329.337,1302.0,24036.0,927.0,0.0,0.0,241.0,650.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-17.0,374.346,588.038,276.717,18.116,1257.217,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4349.0,5175.226,299.149,5474,376,371.0,85.8,40.9,40.91
2018-05-04 05:00:00 PM,,28462.459,29330.144,29042.27,29042.27,29846.569,1422.759,1256.0,25582.0,927.0,0.0,0.0,332.0,967.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-16.0,453.084,105.483,226.925,18.807,804.299,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4349.0,5413.428,329.216,5742,644,377.002,85.8,40.3,39.28
2018-05-04 06:00:00 PM,,30310.226,31049.294,30823.4,30823.4,31531.65,1621.359,1165.0,26892.0,927.0,0.0,0.0,583.0,1277.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-15.0,494.62,0.324,194.539,18.767,708.25,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4349.0,5707.018,273.209,5980,227,381.0,85.0,38.9,37.53
2018-05-04 07:00:00 PM,,29097.767,29822.772,29721.4,29721.4,30367.419,1542.082,1159.0,26805.0,927.0,0.0,0.0,420.0,460.0,0.0,0.0,0.0,0.0,-2.0,-2.6,0.0,-45.0,459.311,0.0,167.923,18.785,646.019,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4349.0,5568.885,163.876,5732,761,381.0,84.2,37.7,35.14
2018-05-04 08:00:00 PM,,27652.466,28337.713,28271.27,28271.27,28827.625,1421.819,1217.0,26405.0,927.0,0.0,0.0,241.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-513.0,396.545,0.0,141.036,18.774,556.355,2077.72,1474.19,300.0,21.78,3873.69,44546.0,4349.0,5323.281,163.876,5487,157,383.004,84.2,38.1,33.97
2018-05-04 09:00:00 PM,,25788.516,26359.791,26287.4,26287.4,26807.183,1339.385,1260.0,25229.0,927.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-1127.0,360.038,0.0,140.945,18.8,519.783,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5103.067,5083.993,163.876,5247,869,385.002,85.0,38.1,33.92
2018-05-04 10:00:00 PM,,24213.27,24675.903,24470.27,24470.27,24880.295,1259.501,1216.0,24019.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-1685.0,334.372,0.0,56.867,18.786,410.025,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5395.0,4877.979,163.876,5041,855,388.0,86.2,39.7,34.32
2018-05-04 11:00:00 PM,,22898.618,23335.075,22983.4,22983.4,23403.4,1217.334,1222.0,22775.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-1934.0,360.338,0.0,40.878,18.784,420.0,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5395.0,4712.36,163.876,4876,236,392.0,87.0,41.7,36.18
2018-05-05 12:00:00 AM,,21645.0,22091.976,22012.27,22012.27,22413.82,1176.948,1227.0,21795.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-1931.0,342.718,0.0,40.035,18.797,401.55,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5491.367,4712.36,163.876,4876,236,390.0,88.2,43.25,38.71
2018-05-05 01:00:00 AM,,21109.0,21584.617,21543.4,21543.4,21902.799,1154.032,1268.0,21293.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-1939.0,304.823,0.0,35.779,18.797,359.399,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5487.667,4722.104,163.876,4885,98,390.002,89.0,44.8,41.27
2018-05-05 02:00:00 AM,,20893.0,21400.345,21293.27,21293.27,21715.732,1150.279,1280.0,21019.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-1927.0,402.145,0.0,1.523,18.794,422.462,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5418.0,4596.012,163.876,4759,888,385.0,90.3,47.2,43.61
2018-05-05 03:00:00 AM,,21090.0,21587.379,21310.4,21310.4,21790.638,1148.895,1263.0,21052.0,927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-1926.0,461.457,0.0,0.0,18.781,480.238,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5418.0,4569.49,163.876,4733,366,382.002,90.8,48.0,46.18
2018-05-05 04:00:00 AM,,21451.0,21978.471,21598.27,21598.27,22120.807,1161.903,1287.0,21310.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-1919.0,503.759,0.0,0.0,18.778,522.537,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5429.033,4491.217,163.876,4655,093,386.0,91.8,50.0,48.78
2018-05-05 05:00:00 AM,,22278.0,22844.191,22596.27,22596.27,23163.593,1200.851,1305.0,21569.0,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-1198.0,548.56,0.0,0.0,18.763,567.323,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,4574.96,163.876,4738,836,388.002,92.7,52.0,51.54
2018-05-05 06:00:00 AM,,23675.0,24275.2,24271.4,24271.4,24822.336,1260.905,1254.0,21773.0,926.0,0.0,0.0,0.0,382.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-58.0,531.925,0.258,0.0,18.753,550.936,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,4543.44,163.876,4707,316,386.0,93.6,52.8,52.82
2018-05-05 07:00:00 AM,,25333.0,26097.859,26203.27,26203.27,26947.555,1292.966,1289.0,22680.0,926.0,0.0,0.0,203.0,1124.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-13.0,587.627,137.887,0.0,18.771,744.285,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,4533.642,163.876,4697,518,392.0,93.3,51.2,52.39
2018-05-05 08:00:00 AM,,26749.0,27974.797,27159.4,27159.4,28400.099,1324.235,1285.0,23372.0,927.0,0.0,0.0,327.0,1261.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-7.0,564.212,626.463,31.251,18.773,1240.699,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,4548.295,163.876,4712,171,375.0,92.7,49.6,50.7
2018-05-05 09:00:00 AM,,26614.0,28229.796,26877.27,26877.27,28462.36,1332.569,1286.0,22935.0,927.0,0.0,0.0,331.0,1408.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-4.0,463.699,930.553,172.072,18.766,1585.09,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,4484.728,163.876,4648,604,352.004,92.1,48.0,48.24
2018-05-05 10:00:00 AM,,26112.0,27917.493,26377.27,26377.27,28147.451,1314.452,1307.0,22557.0,927.0,0.0,0.0,215.0,1381.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-4.0,407.987,1087.994,255.43,18.77,1770.181,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,4443.636,163.876,4607,512,357.0,91.5,46.8,45.79
2018-05-05 11:00:00 AM,,25686.0,27523.21,25693.4,25693.4,27592.05,1299.747,1264.0,22058.0,926.0,0.0,0.0,90.0,1365.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-4.0,468.502,1163.681,247.689,18.778,1898.65,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,4443.636,163.876,4607,512,365.0,90.6,44.8,43.3
2018-05-05 12:00:00 PM,,25527.0,27360.499,25460.27,25460.27,27319.198,1287.509,1217.0,21981.0,926.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-4.0,423.345,1179.139,237.651,18.793,1858.928,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,4443.636,163.876,4607,512,362.002,90.0,42.5,40.86
2018-05-05 01:00:00 PM,,25117.0,26920.882,24993.4,24993.4,26796.407,1273.541,1184.0,21895.0,859.0,0.0,0.0,0.0,1071.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-10.0,376.015,1170.656,237.547,18.789,1803.007,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,4847.122,163.876,5010,998,363.0,89.4,41.7,38.26
2018-05-05 02:00:00 PM,,24705.0,26393.731,24631.27,24631.27,26334.657,1307.575,1165.0,21904.0,601.0,0.0,0.0,0.0,979.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-12.0,358.021,1086.012,240.577,18.777,1703.387,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,5047.576,163.876,5211,452,361.0,88.2,38.9,36.72
2018-05-05 03:00:00 PM,,24855.0,26287.456,24522.4,24522.4,26063.989,1305.817,1173.0,22280.0,542.0,0.0,0.0,0.0,560.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-27.0,340.35,913.091,269.362,18.786,1541.589,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5749.0,5047.576,151.876,5199,452,357.0,87.4,37.7,35.29
2018-05-05 04:00:00 PM,,25548.0,26627.122,25571.4,25571.4,26758.686,1356.139,1237.0,23370.0,547.0,0.0,0.0,0.0,452.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-29.0,329.093,554.81,284.594,18.789,1187.286,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5737.967,5207.334,143.876,5351,21,363.004,87.0,36.1,34.32
2018-05-05 05:00:00 PM,,27204.0,27783.213,28230.27,28230.27,28784.537,1583.857,1220.0,25598.0,521.0,0.0,0.0,197.0,727.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-27.0,220.504,93.99,221.004,18.769,554.267,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5418.0,6116.014,139.089,6255,103,361.0,86.2,35.7,33.43
2018-05-05 06:00:00 PM,,29333.0,29763.484,30648.27,30648.27,31044.995,1896.955,1163.0,26592.0,519.0,0.0,0.0,503.0,1882.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-5.0,187.162,0.258,191.069,18.236,396.725,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5359.0,6493.438,137.876,6631,314,374.0,85.8,34.9,32.42
2018-05-05 07:00:00 PM,,28054.0,28455.1,29025.4,29025.4,29404.861,1694.174,1149.0,26505.0,520.0,0.0,0.0,453.0,449.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-45.0,194.693,0.0,166.907,17.861,379.461,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5300.0,6379.712,137.876,6517,588,376.002,83.8,32.5,29.63
2018-05-05 08:00:00 PM,,26252.0,26640.64,27296.27,27296.27,27756.307,1489.472,1141.0,26231.0,521.0,0.0,0.0,249.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-840.0,297.516,0.0,144.651,17.87,460.037,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5300.0,6272.321,137.876,6410,197,363.0,83.8,32.5,28.21
2018-05-05 09:00:00 PM,,24414.0,24804.675,25036.4,25036.4,25688.773,1303.784,1238.0,25112.0,520.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-1834.0,503.931,0.0,130.462,17.98,652.373,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5300.0,6582.356,137.876,6720,232,357.0,84.6,32.9,28.71
2018-05-05 10:00:00 PM,,22990.0,23366.111,23275.53,23275.53,23880.683,1225.697,1235.0,23729.0,527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-2210.0,547.147,0.0,39.997,18.009,605.153,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5322.167,6602.461,136.697,6739,158,363.0,85.4,35.5,30.72
2018-05-05 11:00:00 PM,,21811.0,22220.451,21968.27,21968.27,22536.245,1189.662,1232.0,22513.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2290.0,510.949,0.0,38.99,18.036,567.975,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,6532.617,127.766,6660,383,362.002,86.6,36.9,33.87
2018-05-06 12:00:00 AM,,21054.0,21478.216,21323.4,21323.4,21754.503,1143.302,1254.0,21849.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-2293.0,386.506,0.0,26.962,17.635,431.103,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,6493.795,127.766,6621,561,379.0,87.8,38.9,37.04
2018-05-06 01:00:00 AM,,20562.0,21004.429,20921.27,20921.27,21341.939,1123.232,1272.0,21422.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2286.0,404.465,0.0,0.0,16.204,420.669,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,6375.279,127.766,6503,045,378.002,89.0,40.9,40.38
2018-05-06 02:00:00 AM,,20278.0,20728.703,20533.27,20533.27,21103.956,1118.895,1286.0,21018.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2284.0,557.222,0.0,0.0,13.464,570.686,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,6320.498,127.766,6448,264,376.0,89.7,42.5,43.61
2018-05-06 03:00:00 AM,,20255.0,20659.362,20292.53,20292.53,20938.999,1111.486,1274.0,20781.0,519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-2276.0,631.808,0.0,0.0,14.661,646.469,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,6396.331,127.766,6524,097,380.0,90.6,44.0,46.97
2018-05-06 04:00:00 AM,,20501.0,20913.812,20602.27,20602.27,21132.599,1119.344,1236.0,21015.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-2163.0,513.773,0.0,0.0,16.556,530.329,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5517.583,6188.491,127.766,6316,257,384.0,91.5,46.0,50.15
2018-05-06 05:00:00 AM,,21160.0,21621.172,21292.4,21292.4,21815.909,1142.386,1305.0,21273.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-1800.0,506.311,0.0,0.0,17.198,523.509,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,5943.068,127.766,6070,834,392.0,92.4,47.6,53.39
2018-05-06 06:00:00 AM,,22486.0,22953.85,22673.27,22673.27,23170.463,1181.586,1327.0,21457.0,520.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-687.0,478.487,1.123,0.0,17.583,497.193,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,5449.619,127.766,5577,385,393.0,93.0,49.6,55.59
2018-05-06 07:00:00 AM,,24581.0,25214.31,25166.27,25166.27,25726.063,1240.89,1336.0,22870.0,521.0,0.0,0.0,207.0,266.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-28.0,397.524,144.23,0.0,18.039,559.793,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,5377.698,127.766,5505,464,410.002,93.9,50.8,55.73
2018-05-06 08:00:00 AM,,25999.0,27151.482,26540.4,26540.4,27573.835,1258.08,1317.0,24400.0,522.0,0.0,0.0,326.0,17.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-36.0,336.588,643.402,35.413,18.032,1033.435,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,5460.211,127.766,5587,977,581.0,93.6,50.8,54.85
2018-05-06 09:00:00 AM,,25977.0,27493.598,26455.27,26455.27,27900.307,1266.672,1327.0,23948.0,522.0,0.0,0.0,329.0,362.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-27.0,290.501,946.048,190.47,18.018,1445.037,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,5465.399,127.766,5593,165,654.002,93.6,50.8,54.85
2018-05-06 10:00:00 AM,,25492.0,27275.808,25619.4,25619.4,27300.431,1254.639,1335.0,23083.0,520.0,0.0,0.0,210.0,500.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-23.0,321.311,1091.598,250.104,18.018,1681.031,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,5245.801,127.766,5373,567,677.0,93.3,49.6,54.33
2018-05-06 11:00:00 AM,,25258.0,27113.519,24894.27,25066.77,26924.604,1268.928,1366.0,22153.0,520.0,0.0,0.0,90.0,787.0,0.0,0.0,172.5,0.0,-2.0,-3.73,0.0,-16.0,423.472,1157.357,259.079,17.926,1857.834,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,5585.968,127.766,5713,734,679.0,93.3,48.8,53.39
2018-05-06 12:00:00 PM,,24939.0,26814.967,24829.4,24829.4,26653.971,1251.525,1312.0,21894.0,485.0,0.0,0.0,2.0,1153.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-11.0,372.574,1176.531,256.881,18.585,1824.571,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,5838.635,127.766,5966,401,710.0,93.0,47.6,51.82
2018-05-06 01:00:00 PM,,24531.0,26386.787,24446.27,24446.27,26214.324,1235.03,1318.0,21676.0,439.0,0.0,0.0,0.0,1034.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-15.0,349.412,1142.982,256.892,18.768,1768.054,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,5970.751,121.015,6091,766,786.002,92.1,47.2,49.32
2018-05-06 02:00:00 PM,,24162.0,25931.534,24055.53,24055.53,25695.579,1203.96,1404.0,21390.0,438.0,0.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,-2.0,-3.47,0.0,-20.0,327.613,1035.594,258.064,18.778,1640.049,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5821.0,6221.818,117.106,6338,924,795.0,91.5,47.2,46.97
2018-05-06 03:00:00 PM,,24228.0,25777.844,23969.4,23969.4,25499.914,1210.814,1379.0,21522.0,438.0,0.0,0.0,0.0,665.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-29.0,384.427,866.191,261.119,18.777,1530.514,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5550.683,6221.818,117.106,6338,924,792.0,91.5,47.2,44.05
2018-05-06 04:00:00 PM,,24917.0,26134.411,25148.27,25148.27,26286.884,1232.857,1347.0,22655.0,439.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-29.0,329.707,519.138,270.989,18.78,1138.614,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,6212.602,117.106,6329,708,792.0,91.5,47.2,42.55
2018-05-06 05:00:00 PM,,27269.0,27976.401,27750.4,27750.4,28383.52,1387.576,1242.0,24760.0,440.0,0.0,0.0,204.0,1136.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-26.0,312.244,83.125,218.982,18.769,633.12,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,6630.655,121.606,6752,261,791.0,91.5,46.8,40.8
2018-05-06 06:00:00 PM,,29485.0,30084.453,30379.27,30379.27,30863.288,1672.967,1176.0,26363.0,439.0,0.0,0.0,488.0,1919.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,0.0,275.133,0.223,189.888,18.774,484.018,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,7161.781,132.106,7293,887,800.002,90.6,44.8,38.93
2018-05-06 07:00:00 PM,,28097.0,28693.835,28883.4,28883.4,29407.445,1575.984,1152.0,26071.0,440.0,0.0,0.0,502.0,743.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-19.0,341.823,0.0,163.458,18.764,524.045,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,7071.149,137.023,7208,172,803.0,89.0,43.3,35.6
2018-05-06 08:00:00 PM,,26071.0,26639.644,26645.27,26645.27,27217.158,1400.934,1258.0,25422.0,441.0,0.0,0.0,146.0,20.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-636.0,402.49,0.0,150.642,18.756,571.888,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,7387.635,137.106,7524,741,418.0,88.2,42.0,34.47
2018-05-06 09:00:00 PM,,23855.0,24391.952,24407.4,24407.4,24965.157,1263.683,1320.0,24406.0,440.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.6,0.0,-1757.0,421.038,0.0,117.966,18.753,557.757,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5490.0,7009.047,137.106,7146,153,379.0,88.2,42.0,35.39
2018-05-06 10:00:00 PM,,22223.0,22781.995,22607.27,22607.27,23120.134,1184.076,1295.0,22824.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-3.73,0.0,-1946.0,455.781,0.0,38.333,18.75,512.864,2077.72,1474.19,300.0,21.78,3873.69,44546.0,5480.5,6449.224,137.106,6586,33,378.0,89.0,44.0,37.87
